Date,State,Total,Category,lag_1,lag_4,lag_12,rolling_mean_4,rolling_std_4,day_of_week,month,quarter,week_of_year,year,is_holiday,month_sin,month_cos,state_encoded
2020-01-19,Nebraska,31776463.8,Beverages,32342264.566666666,18450498.0,16701961.0,32625164.950000003,730445.6488570626,6,1,1,3,2020,0,0.49999999999999994,0.8660254037844387,21
2020-01-26,Nebraska,31558750.2,Beverages,31776463.8,33473866.1,16808208.0,32146385.975,605717.7800485113,6,1,1,4,2020,0,0.49999999999999994,0.8660254037844387,21
2020-02-02,Nebraska,33877398.800000004,Beverages,31558750.2,32908065.333333336,16914455.0,32388719.34166667,1045949.3614581437,6,2,1,5,2020,0,0.8660254037844386,0.5000000000000001,21
2020-02-09,Nebraska,33346350.450000003,Beverages,33877398.800000004,32342264.566666666,17020702.0,32639740.812500004,1146717.398846842,6,2,1,6,2020,0,0.8660254037844386,0.5000000000000001,21
2020-02-16,Nebraska,32815302.1,Beverages,33346350.450000003,31776463.8,18010858.0,32899450.387500003,993421.8121263507,6,2,1,7,2020,0,0.8660254037844386,0.5000000000000001,21
2020-02-23,Nebraska,32997893.5,Beverages,32815302.1,31558750.2,17647123.333333332,33259236.212500006,467294.12029171636,6,2,1,8,2020,0,0.8660254037844386,0.5000000000000001,21
2020-03-01,Nebraska,35170718.56666666,Beverages,32997893.5,33877398.800000004,17283388.666666668,33582566.15416667,1081443.8166283024,6,3,1,9,2020,0,1.0,6.123233995736766e-17,21
2020-03-08,Nebraska,37343543.63333333,Beverages,35170718.56666666,33346350.450000003,16919654.0,34581864.45,2129423.0509109762,6,3,1,10,2020,0,1.0,6.123233995736766e-17,21
2020-03-15,Nebraska,39516368.699999996,Beverages,37343543.63333333,32815302.1,18450498.0,36257131.1,2805105.0991406497,6,3,1,11,2020,0,1.0,6.123233995736766e-17,21
2020-03-22,Nebraska,37334582.4,Beverages,39516368.699999996,32997893.5,33473866.1,37341303.325,1774109.895924033,6,3,1,12,2020,0,1.0,6.123233995736766e-17,21
2020-03-29,Nebraska,33896980.800000004,Beverages,37334582.4,35170718.56666666,32908065.333333336,37022868.88333333,2322980.5033621406,6,3,1,13,2020,0,1.0,6.123233995736766e-17,21
2020-04-05,Nebraska,34944768.333333336,Beverages,33896980.800000004,37343543.63333333,32342264.566666666,36423175.05833334,2514349.095534941,6,4,2,14,2020,0,0.8660254037844387,-0.4999999999999998,21
2020-04-12,Nebraska,35992555.86666667,Beverages,34944768.333333336,39516368.699999996,31776463.8,35542221.85,1469594.7156666047,6,4,2,15,2020,0,0.8660254037844387,-0.4999999999999998,21
2020-04-19,Nebraska,37040343.4,Beverages,35992555.86666667,37334582.4,31558750.2,35468662.1,1352687.8889878825,6,4,2,16,2020,0,0.8660254037844387,-0.4999999999999998,21
2020-04-26,Nebraska,37244983.3,Beverages,37040343.4,33896980.800000004,33877398.800000004,36305662.724999994,1060211.973591701,6,4,2,17,2020,0,0.8660254037844387,-0.4999999999999998,21
2020-05-03,Nebraska,37522563.03333333,Beverages,37244983.3,34944768.333333336,33346350.450000003,36950111.4,668257.615783151,6,5,2,18,2020,0,0.49999999999999994,-0.8660254037844387,21
2020-05-10,Nebraska,37800142.766666666,Beverages,37522563.03333333,35992555.86666667,32815302.1,37402008.125,330909.27648603485,6,5,2,19,2020,0,0.49999999999999994,-0.8660254037844387,21
2020-05-17,Nebraska,38077722.5,Beverages,37800142.766666666,37040343.4,32997893.5,37661352.9,358353.89481471496,6,5,2,20,2020,0,0.49999999999999994,-0.8660254037844387,21
2020-05-24,Nebraska,38957875.099999994,Beverages,38077722.5,37244983.3,35170718.56666666,38089575.849999994,621653.4762090718,6,5,2,21,2020,0,0.49999999999999994,-0.8660254037844387,21
2020-05-31,Nebraska,37065928.0,Beverages,38957875.099999994,37522563.03333333,37343543.63333333,37975417.09166667,781788.8955417121,6,5,2,22,2020,0,0.49999999999999994,-0.8660254037844387,21
2020-06-07,Nebraska,38476624.8,Beverages,37065928.0,37800142.766666666,39516368.699999996,38144537.599999994,804085.9664052993,6,6,2,23,2020,0,1.2246467991473532e-16,-1.0,21
2020-06-14,Nebraska,39887321.6,Beverages,38476624.8,38077722.5,37334582.4,38596937.375,1176694.8502051013,6,6,2,24,2020,0,1.2246467991473532e-16,-1.0,21
2020-06-21,Nebraska,39112314.4,Beverages,39887321.6,38957875.099999994,33896980.800000004,38635547.2,1194878.9162813625,6,6,2,25,2020,0,1.2246467991473532e-16,-1.0,21
2020-06-28,Nebraska,41430550.6,Beverages,39112314.4,37065928.0,34944768.333333336,39726702.85,1273978.5237091444,6,6,2,26,2020,0,1.2246467991473532e-16,-1.0,21
2020-07-05,Nebraska,41023213.166666664,Beverages,41430550.6,38476624.8,35992555.86666667,40363349.94166666,1059249.676176044,6,7,3,27,2020,0,-0.4999999999999997,-0.8660254037844388,21
2020-07-12,Nebraska,40615875.733333334,Beverages,41023213.166666664,39887321.6,37040343.4,40545488.475,1011681.4619771792,6,7,3,28,2020,0,-0.4999999999999997,-0.8660254037844388,21
2020-07-19,Nebraska,40208538.3,Beverages,40615875.733333334,39112314.4,37244983.3,40819544.45,525870.3651954745,6,7,3,29,2020,0,-0.4999999999999997,-0.8660254037844388,21
2020-07-26,Nebraska,38142813.099999994,Beverages,40208538.3,41430550.6,37522563.03333333,39997610.075,1280478.6423418573,6,7,3,30,2020,0,-0.4999999999999997,-0.8660254037844388,21
2020-08-02,Nebraska,38414652.5,Beverages,38142813.099999994,41023213.166666664,37800142.766666666,39345469.90833333,1247881.1982950023,6,8,3,31,2020,0,-0.8660254037844385,-0.5000000000000004,21
2020-08-09,Nebraska,38686491.9,Beverages,38414652.5,40615875.733333334,38077722.5,38863123.949999996,923997.2973202821,6,8,3,32,2020,0,-0.8660254037844385,-0.5000000000000004,21
2020-08-16,Nebraska,38958331.300000004,Beverages,38686491.9,40208538.3,38957875.099999994,38550572.2,350943.1563474972,6,8,3,33,2020,0,-0.8660254037844385,-0.5000000000000004,21
2020-08-23,Nebraska,38450856.5,Beverages,38958331.300000004,38142813.099999994,37065928.0,38627583.05,251287.58430943487,6,8,3,34,2020,0,-0.8660254037844385,-0.5000000000000004,21
2020-08-30,Nebraska,38965935.199999996,Beverages,38450856.5,38414652.5,38476624.8,38765403.725,246712.35244085724,6,8,3,35,2020,0,-0.8660254037844385,-0.5000000000000004,21
2020-09-06,Nebraska,37697916.5,Beverages,38965935.199999996,38686491.9,39887321.6,38518259.875,597657.2383294593,6,9,3,36,2020,0,-1.0,-1.8369701987210297e-16,21
2020-09-13,Nebraska,36429897.8,Beverages,37697916.5,38958331.300000004,39112314.4,37886151.5,1101655.0926974986,6,9,3,37,2020,0,-1.0,-1.8369701987210297e-16,21
2020-09-20,Nebraska,36809613.199999996,Beverages,36429897.8,38450856.5,41430550.6,37475840.675,1126581.098085734,6,9,3,38,2020,0,-1.0,-1.8369701987210297e-16,21
2020-09-27,Nebraska,36614698.8,Beverages,36809613.199999996,38965935.199999996,41023213.166666664,36888031.575,561741.4574233975,6,9,3,39,2020,0,-1.0,-1.8369701987210297e-16,21
2020-10-04,Nebraska,36366322.46666667,Beverages,36614698.8,37697916.5,40615875.733333334,36555133.06666666,199701.05118899394,6,10,4,40,2020,0,-0.8660254037844386,0.5000000000000001,21
2020-10-11,Nebraska,36117946.13333333,Beverages,36366322.46666667,36429897.8,40208538.3,36477145.15,300422.8196027926,6,10,4,41,2020,0,-0.8660254037844386,0.5000000000000001,21
2020-10-18,Nebraska,35869569.800000004,Beverages,36117946.13333333,36809613.199999996,38142813.099999994,36242134.3,320652.46753051353,6,10,4,42,2020,0,-0.8660254037844386,0.5000000000000001,21
2020-10-25,Nebraska,34697054.0,Beverages,35869569.800000004,36614698.8,38414652.5,35762723.1,738823.9408786424,6,10,4,43,2020,0,-0.8660254037844386,0.5000000000000001,21
2020-11-01,Nebraska,34874006.766666666,Beverages,34697054.0,36366322.46666667,38686491.9,35389644.175,708593.7800608542,6,11,4,44,2020,0,-0.5000000000000004,0.8660254037844384,21
2020-11-08,Nebraska,35050959.53333334,Beverages,34874006.766666666,36117946.13333333,38958331.300000004,35122897.525000006,518325.4699081894,6,11,4,45,2020,0,-0.5000000000000004,0.8660254037844384,21
2020-11-15,Nebraska,35227912.300000004,Beverages,35050959.53333334,35869569.800000004,38450856.5,34962483.150000006,228445.03945494106,6,11,4,46,2020,0,-0.5000000000000004,0.8660254037844384,21
2020-11-22,Nebraska,37326192.9,Beverages,35227912.300000004,34697054.0,38965935.199999996,35619767.875,1146754.8005650062,6,11,4,47,2020,0,-0.5000000000000004,0.8660254037844384,21
2020-11-29,Nebraska,34296044.4,Beverages,37326192.9,34874006.766666666,37697916.5,35475277.28333333,1298423.89086403,6,11,4,48,2020,0,-0.5000000000000004,0.8660254037844384,21
2020-12-06,Nebraska,34917610.55,Beverages,34296044.4,35050959.53333334,36429897.8,35441940.0375,1314561.3901934577,6,12,4,49,2020,0,-2.4492935982947064e-16,1.0,21
2020-12-13,Nebraska,35539176.7,Beverages,34917610.55,35227912.300000004,36809613.199999996,35519756.1375,1306858.9136041675,6,12,4,50,2020,0,-2.4492935982947064e-16,1.0,21
2020-12-20,Nebraska,37398969.5,Beverages,35539176.7,37326192.9,36614698.8,35537950.287499994,1340465.794255886,6,12,4,51,2020,0,-2.4492935982947064e-16,1.0,21
2020-12-27,Nebraska,35679774.800000004,Beverages,37398969.5,34296044.4,36366322.46666667,35883882.8875,1062960.0401203295,6,12,4,52,2020,0,-2.4492935982947064e-16,1.0,21
2021-01-03,Nebraska,35060655.16666667,Beverages,35679774.800000004,34917610.55,36117946.13333333,35919644.04166667,1021201.6369975167,6,1,1,53,2021,0,0.49999999999999994,0.8660254037844387,21
2021-01-10,Nebraska,34441535.53333333,Beverages,35060655.16666667,35539176.7,35869569.800000004,35645233.75,1273761.3174978269,6,1,1,1,2021,0,0.49999999999999994,0.8660254037844387,21
2021-01-17,Nebraska,33822415.9,Beverages,34441535.53333333,37398969.5,34697054.0,34751095.35,799280.0097366347,6,1,1,2,2021,0,0.49999999999999994,0.8660254037844387,21
2021-01-24,Nebraska,33565602.300000004,Beverages,33822415.9,35679774.800000004,34874006.766666666,34222552.225,668845.401344921,6,1,1,3,2021,0,0.49999999999999994,0.8660254037844387,21
2021-01-31,Nebraska,34362095.800000004,Beverages,33565602.300000004,35060655.16666667,35050959.53333334,34047912.38333334,423132.0061969543,6,1,1,4,2021,0,0.49999999999999994,0.8660254037844387,21
2021-02-07,Nebraska,33920290.75,Beverages,34362095.800000004,34441535.53333333,35227912.300000004,33917601.1875,331936.8162996688,6,2,1,5,2021,0,0.8660254037844386,0.5000000000000001,21
2021-02-14,Nebraska,33478485.700000003,Beverages,33920290.75,33822415.9,37326192.9,33831618.6375,401968.62515764206,6,2,1,6,2021,0,0.8660254037844386,0.5000000000000001,21
2021-02-21,Nebraska,33873493.0,Beverages,33478485.700000003,33565602.300000004,34296044.4,33908591.3125,361490.39934905677,6,2,1,7,2021,0,0.8660254037844386,0.5000000000000001,21
2021-02-28,Nebraska,36015324.099999994,Beverages,33873493.0,34362095.800000004,34917610.55,34321898.3875,1146209.9416816079,6,2,1,8,2021,0,0.8660254037844386,0.5000000000000001,21
2021-03-07,Nebraska,38591505.7,Beverages,36015324.099999994,33920290.75,35539176.7,35489702.125,2349084.028751673,6,3,1,9,2021,0,1.0,6.123233995736766e-17,21
2021-03-14,Nebraska,41167687.300000004,Beverages,38591505.7,33478485.700000003,37398969.5,37412002.525,3160598.896326346,6,3,1,10,2021,0,1.0,6.123233995736766e-17,21
2021-03-21,Nebraska,38636850.699999996,Beverages,41167687.300000004,33873493.0,35679774.800000004,38602841.95,2103565.655351699,6,3,1,11,2021,0,1.0,6.123233995736766e-17,21
2021-03-28,Nebraska,35500363.400000006,Beverages,38636850.699999996,36015324.099999994,35060655.16666667,38474101.775000006,2319396.02753468,6,3,1,12,2021,0,1.0,6.123233995736766e-17,21
2021-04-04,Nebraska,39830293.8,Beverages,35500363.400000006,38591505.7,34441535.53333333,38783798.8,2420786.2314768545,6,4,2,13,2021,0,0.8660254037844387,-0.4999999999999998,21
2021-04-11,Nebraska,38517523.0,Beverages,39830293.8,41167687.300000004,33822415.9,38121257.724999994,1845061.3045378285,6,4,2,14,2021,0,0.8660254037844387,-0.4999999999999998,21
2021-04-18,Nebraska,37204752.2,Beverages,38517523.0,38636850.699999996,33565602.300000004,37763233.1,1850601.108250067,6,4,2,15,2021,0,0.8660254037844387,-0.4999999999999998,21
2021-04-25,Nebraska,39276358.9,Beverages,37204752.2,35500363.400000006,34362095.800000004,38707231.975,1137044.1634653115,6,4,2,16,2021,0,0.8660254037844387,-0.4999999999999998,21
2021-05-02,Nebraska,40921997.15,Beverages,39276358.9,39830293.8,33920290.75,38980157.8125,1551834.5224853195,6,5,2,17,2021,0,0.49999999999999994,-0.8660254037844387,21
2021-05-09,Nebraska,42567635.4,Beverages,40921997.15,38517523.0,33478485.700000003,39992685.9125,2293445.952669702,6,5,2,18,2021,0,0.49999999999999994,-0.8660254037844387,21
2021-05-16,Nebraska,39540825.1,Beverages,42567635.4,37204752.2,33873493.0,40576704.1375,1510736.8702613974,6,5,2,19,2021,0,0.49999999999999994,-0.8660254037844387,21
2021-05-23,Nebraska,40873410.0,Beverages,39540825.1,39276358.9,36015324.099999994,40975966.912499994,1239149.0698125209,6,5,2,20,2021,0,0.49999999999999994,-0.8660254037844387,21
2021-05-30,Nebraska,40807177.800000004,Beverages,40873410.0,40921997.15,38591505.7,40947262.075,1242142.2905746794,6,5,2,21,2021,0,0.49999999999999994,-0.8660254037844387,21
2021-06-06,Nebraska,44229958.4,Beverages,40807177.800000004,42567635.4,41167687.300000004,41362842.825,2007353.8486290015,6,6,2,22,2021,0,1.2246467991473532e-16,-1.0,21
2021-06-13,Nebraska,43312046.4,Beverages,44229958.4,39540825.1,38636850.699999996,42305648.15,1733255.7883938265,6,6,2,23,2021,0,1.2246467991473532e-16,-1.0,21
2021-06-20,Nebraska,43628649.0,Beverages,43312046.4,40873410.0,35500363.400000006,42994457.9,1507062.9856343246,6,6,2,24,2021,0,1.2246467991473532e-16,-1.0,21
2021-06-27,Nebraska,42034852.1,Beverages,43628649.0,40807177.800000004,39830293.8,43301376.474999994,926205.4374030004,6,6,2,25,2021,0,1.2246467991473532e-16,-1.0,21
2021-07-04,Nebraska,40493723.8,Beverages,42034852.1,44229958.4,38517523.0,42367317.825,1426459.0708304483,6,7,3,26,2021,0,-0.4999999999999997,-0.8660254037844388,21
2021-07-11,Nebraska,38952595.5,Beverages,40493723.8,43312046.4,37204752.2,41277455.099999994,2010055.544947092,6,7,3,27,2021,0,-0.4999999999999997,-0.8660254037844388,21
2021-07-18,Nebraska,41661964.5,Beverages,38952595.5,43628649.0,39276358.9,40785783.974999994,1387292.6420398566,6,7,3,28,2021,0,-0.4999999999999997,-0.8660254037844388,21
2021-07-25,Nebraska,41901679.800000004,Beverages,41661964.5,42034852.1,40921997.15,40752490.9,1348376.9527303786,6,7,3,29,2021,0,-0.4999999999999997,-0.8660254037844388,21
2021-08-01,Nebraska,42035767.900000006,Beverages,41901679.800000004,40493723.8,42567635.4,41138001.925000004,1465119.5247104992,6,8,3,30,2021,0,-0.8660254037844385,-0.5000000000000004,21
2021-08-08,Nebraska,42169856.0,Beverages,42035767.900000006,38952595.5,39540825.1,41942317.050000004,216607.15093723827,6,8,3,31,2021,0,-0.8660254037844385,-0.5000000000000004,21
2021-08-15,Nebraska,42930173.9,Beverages,42169856.0,41661964.5,40873410.0,42259369.400000006,460409.53029151045,6,8,3,32,2021,0,-0.8660254037844385,-0.5000000000000004,21
2021-08-22,Nebraska,42263728.199999996,Beverages,42930173.9,41901679.800000004,40807177.800000004,42349881.5,398010.9692598048,6,8,3,33,2021,0,-0.8660254037844385,-0.5000000000000004,21
2021-08-29,Nebraska,42011140.3,Beverages,42263728.199999996,42035767.900000006,44229958.4,42343724.599999994,404625.26373400196,6,8,3,34,2021,0,-0.8660254037844385,-0.5000000000000004,21
2021-09-05,Nebraska,40469217.800000004,Beverages,42011140.3,42169856.0,43312046.4,41918565.05,1041100.01016727,6,9,3,35,2021,0,-1.0,-1.8369701987210297e-16,21
2021-09-12,Nebraska,40030736.35000001,Beverages,40469217.800000004,42930173.9,43628649.0,41193705.6625,1109132.9800146734,6,9,3,36,2021,0,-1.0,-1.8369701987210297e-16,21
2021-09-19,Nebraska,39592254.900000006,Beverages,40030736.35000001,42263728.199999996,42034852.1,40525837.337500006,1052937.4495301757,6,9,3,37,2021,0,-1.0,-1.8369701987210297e-16,21
2021-09-26,Nebraska,39895508.0,Beverages,39592254.900000006,42011140.3,40493723.8,39996929.2625,364347.358972375,6,9,3,38,2021,0,-1.0,-1.8369701987210297e-16,21
2021-10-03,Nebraska,40292989.349999994,Beverages,39895508.0,40469217.800000004,38952595.5,39952872.150000006,291592.17529493425,6,10,4,39,2021,0,-0.8660254037844386,0.5000000000000001,21
2021-10-10,Nebraska,40690470.699999996,Beverages,40292989.349999994,40030736.35000001,41661964.5,40117805.7375,477582.25269150326,6,10,4,40,2021,0,-0.8660254037844386,0.5000000000000001,21
2021-10-17,Nebraska,38787216.699999996,Beverages,40690470.699999996,39592254.900000006,41901679.800000004,39916546.1875,819856.9595384905,6,10,4,41,2021,0,-0.8660254037844386,0.5000000000000001,21
2021-10-24,Nebraska,37588634.900000006,Beverages,38787216.699999996,39895508.0,42035767.900000006,39339827.912499994,1426511.9212694718,6,10,4,42,2021,0,-0.8660254037844386,0.5000000000000001,21
2021-10-31,Nebraska,37152744.9,Beverages,37588634.900000006,40292989.349999994,42169856.0,38554766.8,1582649.714957147,6,10,4,43,2021,0,-0.8660254037844386,0.5000000000000001,21
2021-11-07,Nebraska,42179838.0,Beverages,37152744.9,40690470.699999996,42930173.9,38927108.625,2275939.1232909206,6,11,4,44,2021,0,-0.5000000000000004,0.8660254037844384,21
2021-11-14,Nebraska,37862667.0,Beverages,42179838.0,38787216.699999996,42263728.199999996,38695971.2,2340901.882052346,6,11,4,45,2021,0,-0.5000000000000004,0.8660254037844384,21
2021-11-21,Nebraska,39394564.2,Beverages,37862667.0,37588634.900000006,42011140.3,39147453.525,2227551.5858890405,6,11,4,46,2021,0,-0.5000000000000004,0.8660254037844384,21
2021-11-28,Nebraska,36955689.5,Beverages,39394564.2,37152744.9,40469217.800000004,39098189.675,2287736.6936456254,6,11,4,47,2021,0,-0.5000000000000004,0.8660254037844384,21
2021-12-05,Nebraska,37607761.45,Beverages,36955689.5,42179838.0,40030736.35000001,37955170.5375,1032806.2803989027,6,12,4,48,2021,0,-2.4492935982947064e-16,1.0,21
2021-12-12,Nebraska,38259833.4,Beverages,37607761.45,37862667.0,39592254.900000006,38054462.1375,1040015.0169602821,6,12,4,49,2021,0,-2.4492935982947064e-16,1.0,21
2021-12-19,Nebraska,39207615.599999994,Beverages,38259833.4,39394564.2,39895508.0,38007724.9875,960910.2684273155,6,12,4,50,2021,0,-2.4492935982947064e-16,1.0,21
2021-12-26,Nebraska,55591359.699999996,Beverages,39207615.599999994,36955689.5,40292989.349999994,42666642.5375,8641477.993121138,6,12,4,51,2021,0,-2.4492935982947064e-16,1.0,21
2022-01-02,Nebraska,54777899.56666666,Beverages,55591359.699999996,37607761.45,40690470.699999996,46959177.06666666,9511611.919990435,6,1,1,52,2022,0,0.49999999999999994,0.8660254037844387,21
2022-01-09,Nebraska,53964439.43333334,Beverages,54777899.56666666,38259833.4,38787216.699999996,50885328.575,7813423.105549893,6,1,1,1,2022,0,0.49999999999999994,0.8660254037844387,21
2022-01-16,Nebraska,53150979.300000004,Beverages,53964439.43333334,39207615.599999994,37588634.900000006,54371169.5,1050172.516401122,6,1,1,2,2022,0,0.49999999999999994,0.8660254037844387,21
2022-01-23,Nebraska,51763721.6,Beverages,53150979.300000004,55591359.699999996,37152744.9,53414259.975,1285276.106978352,6,1,1,3,2022,0,0.49999999999999994,0.8660254037844387,21
2022-01-30,Nebraska,52701275.599999994,Beverages,51763721.6,54777899.56666666,42179838.0,52895103.983333334,917704.7495078895,6,1,1,4,2022,0,0.49999999999999994,0.8660254037844387,21
2022-02-06,Nebraska,52901298.199999996,Beverages,52701275.599999994,53964439.43333334,37862667.0,52629318.675,605678.3428515054,6,2,1,5,2022,0,0.8660254037844386,0.5000000000000001,21
2022-02-13,Nebraska,53101320.8,Beverages,52901298.199999996,53150979.300000004,39394564.2,52616904.05,591770.9218021195,6,2,1,6,2022,0,0.8660254037844386,0.5000000000000001,21
2022-02-20,Nebraska,52975863.8,Beverages,53101320.8,51763721.6,36955689.5,52919939.599999994,167519.25516036566,6,2,1,7,2022,0,0.8660254037844386,0.5000000000000001,21
2022-02-27,Nebraska,53752358.4,Beverages,52975863.8,52701275.599999994,37607761.45,53182710.3,388630.6957905473,6,2,1,8,2022,0,0.8660254037844386,0.5000000000000001,21
2022-03-06,Nebraska,55014388.3,Beverages,53752358.4,52901298.199999996,38259833.4,53710982.824999996,933214.0762101029,6,3,1,9,2022,0,1.0,6.123233995736766e-17,21
2022-03-13,Nebraska,56276418.2,Beverages,55014388.3,53101320.8,39207615.599999994,54504757.175000004,1449382.114306261,6,3,1,10,2022,0,1.0,6.123233995736766e-17,21
2022-03-20,Nebraska,56673574.800000004,Beverages,56276418.2,52975863.8,55591359.699999996,55429184.925,1322889.995215549,6,3,1,11,2022,0,1.0,6.123233995736766e-17,21
2022-03-27,Nebraska,55527165.300000004,Beverages,56673574.800000004,53752358.4,54777899.56666666,55872886.65,743971.7499551203,6,3,1,12,2022,0,1.0,6.123233995736766e-17,21
2022-04-03,Nebraska,57142767.66666667,Beverages,55527165.300000004,55014388.3,53964439.43333334,56404981.491666675,683998.1948364099,6,4,2,13,2022,0,0.8660254037844387,-0.4999999999999998,21
2022-04-10,Nebraska,58758370.03333333,Beverages,57142767.66666667,56276418.2,53150979.300000004,57025469.45,1339831.8892004734,6,4,2,14,2022,0,0.8660254037844387,-0.4999999999999998,21
2022-04-17,Nebraska,60373972.4,Beverages,58758370.03333333,56673574.800000004,51763721.6,57950568.849999994,2085733.6867310593,6,4,2,15,2022,0,0.8660254037844387,-0.4999999999999998,21
2022-04-24,Nebraska,57413627.1,Beverages,60373972.4,55527165.300000004,52701275.599999994,58422184.300000004,1480607.1031753507,6,4,2,16,2022,0,0.8660254037844387,-0.4999999999999998,21
2022-05-01,Nebraska,59006722.93333334,Beverages,57413627.1,57142767.66666667,52901298.199999996,58888173.11666667,1212818.8055236642,6,5,2,17,2022,0,0.49999999999999994,-0.8660254037844387,21
2022-05-08,Nebraska,60599818.766666666,Beverages,59006722.93333334,58758370.03333333,53101320.8,59348535.3,1469459.8776923583,6,5,2,18,2022,0,0.49999999999999994,-0.8660254037844387,21
2022-05-15,Nebraska,62192914.6,Beverages,60599818.766666666,60373972.4,52975863.8,59803270.85000001,2056677.87713745,6,5,2,19,2022,0,0.49999999999999994,-0.8660254037844387,21
2022-05-22,Nebraska,62018498.9,Beverages,62192914.6,57413627.1,53752358.4,60954488.8,1481598.085278619,6,5,2,20,2022,0,0.49999999999999994,-0.8660254037844387,21
2022-05-29,Nebraska,61734864.3,Beverages,62018498.9,59006722.93333334,55014388.3,61636524.141666666,716450.4819880851,6,5,2,21,2022,0,0.49999999999999994,-0.8660254037844387,21
2022-06-05,Nebraska,62805596.699999996,Beverages,61734864.3,60599818.766666666,56276418.2,62187968.625,452957.8415709918,6,6,2,22,2022,0,1.2246467991473532e-16,-1.0,21
2022-06-12,Nebraska,63876329.1,Beverages,62805596.699999996,62192914.6,56673574.800000004,62608822.24999999,958745.3528601706,6,6,2,23,2022,0,1.2246467991473532e-16,-1.0,21
2022-06-19,Nebraska,64947061.5,Beverages,63876329.1,62018498.9,55527165.300000004,63340962.9,1382309.5844815357,6,6,2,24,2022,0,1.2246467991473532e-16,-1.0,21
2022-06-26,Nebraska,64803842.7,Beverages,64947061.5,61734864.3,57142767.66666667,64108207.5,989637.4510324376,6,6,2,25,2022,0,1.2246467991473532e-16,-1.0,21
2022-07-03,Nebraska,64337773.0,Beverages,64803842.7,62805596.699999996,58758370.03333333,64491251.575,485510.460718439,6,7,3,26,2022,0,-0.4999999999999997,-0.8660254037844388,21
2022-07-10,Nebraska,63871703.300000004,Beverages,64337773.0,63876329.1,60373972.4,64490095.125,487464.9688917916,6,7,3,27,2022,0,-0.4999999999999997,-0.8660254037844388,21
2022-07-17,Nebraska,63405633.6,Beverages,63871703.300000004,64947061.5,57413627.1,64104738.150000006,601693.3954238667,6,7,3,28,2022,0,-0.4999999999999997,-0.8660254037844388,21
2022-07-24,Nebraska,62820539.699999996,Beverages,63405633.6,64803842.7,59006722.93333334,63608912.4,648883.8149698683,6,7,3,29,2022,0,-0.4999999999999997,-0.8660254037844388,21
2022-07-31,Nebraska,62361079.400000006,Beverages,62820539.699999996,64337773.0,60599818.766666666,63114739.0,661354.8317849603,6,7,3,30,2022,0,-0.4999999999999997,-0.8660254037844388,21
2022-08-07,Nebraska,63039307.650000006,Beverages,62361079.400000006,63871703.300000004,62192914.6,62906640.0875,436518.40286885697,6,8,3,31,2022,0,-0.8660254037844385,-0.5000000000000004,21
2022-08-14,Nebraska,63717535.900000006,Beverages,63039307.650000006,63405633.6,62018498.9,62984615.6625,564470.7492144492,6,8,3,32,2022,0,-0.8660254037844385,-0.5000000000000004,21
2022-08-21,Nebraska,62001822.2,Beverages,63717535.900000006,62820539.699999996,61734864.3,62779936.28750001,758786.1276224998,6,8,3,33,2022,0,-0.8660254037844385,-0.5000000000000004,21
2022-08-28,Nebraska,62691105.099999994,Beverages,62001822.2,62361079.400000006,62805596.699999996,62862442.712500006,714723.6784050178,6,8,3,34,2022,0,-0.8660254037844385,-0.5000000000000004,21
2022-09-04,Nebraska,62308824.06666666,Beverages,62691105.099999994,63039307.650000006,63876329.1,62679821.81666666,747061.051038442,6,9,3,35,2022,0,-1.0,-1.8369701987210297e-16,21
2022-09-11,Nebraska,61926543.03333333,Beverages,62308824.06666666,63717535.900000006,64947061.5,62232073.599999994,347833.8619202483,6,9,3,36,2022,0,-1.0,-1.8369701987210297e-16,21
2022-09-18,Nebraska,61544262.0,Beverages,61926543.03333333,62001822.2,64803842.7,62117683.55,493522.69189020374,6,9,3,37,2022,0,-1.0,-1.8369701987210297e-16,21
2022-09-25,Nebraska,59888530.7,Beverages,61544262.0,62691105.099999994,64337773.0,61417039.949999996,1065738.9111170017,6,9,3,38,2022,0,-1.0,-1.8369701987210297e-16,21
2022-10-02,Nebraska,59461022.733333334,Beverages,59888530.7,62308824.06666666,63871703.300000004,60705089.616666675,1212522.1115001384,6,10,4,39,2022,0,-0.8660254037844386,0.5000000000000001,21
2022-10-09,Nebraska,59033514.76666667,Beverages,59461022.733333334,61926543.03333333,63405633.6,59981832.55,1098550.6367881617,6,10,4,40,2022,0,-0.8660254037844386,0.5000000000000001,21
2022-10-16,Nebraska,58606006.800000004,Beverages,59033514.76666667,61544262.0,62820539.699999996,59247268.75,551910.4117569125,6,10,4,41,2022,0,-0.8660254037844386,0.5000000000000001,21
2022-10-23,Nebraska,58055608.49999999,Beverages,58606006.800000004,59888530.7,62361079.400000006,58789038.2,600763.8534721527,6,10,4,42,2022,0,-0.8660254037844386,0.5000000000000001,21
2022-10-30,Nebraska,56993637.6,Beverages,58055608.49999999,59461022.733333334,63039307.650000006,58172191.916666664,881788.7833468005,6,10,4,43,2022,0,-0.8660254037844386,0.5000000000000001,21
2022-11-06,Nebraska,57415008.2,Beverages,56993637.6,59033514.76666667,63717535.900000006,57767565.275000006,709275.1294046466,6,11,4,44,2022,0,-0.5000000000000004,0.8660254037844384,21
